ID,crop name,month,year,CorpId,climate,Latitude,Longitude,Pressure, Wind NE, Wind SW
EP031959,wheat,october,2018,45, TS,13.4N,121.3W,1008,0,0
EP031959,wheat,november,2018,45, TS,13.7N,121.9W,1008,0,0
EP031959,wheat,december,2018,45, TS,14.0N,122.5W,1008,0,0
EP031959,wheat,january,2018,45, TS,14.6N,123.1W,1008,0,0
EP031959,wheat,february,2018,45, TS,15.2N,123.6W,1008,0,0
EP031959,wheat,march,2018,45, TS,16.7N,125.2W,1008,0,0
EP031959,wheat,april,2018,45, TS,18.0N,127.0W,1009,0,0
EP031959,wheat,may,2018,45, TS,19.0N,128.6W,1009,0,0
EP031959,wheat,june,2018,45, TS,19.7N,130.3W,1009,0,0
EP031959,wheat,july,2018,45, TS,19.9N,131.1W,1009,0,0
EP031959,wheat,august,2018,45, TS,20.0N,131.9W,1009,0,0
EP031959,wheat,september,2018,45, TS,20.0N,132.9W,1009,0,0
EP031959,wheat,october,2018,45, TS,20.1N,133.9W,1009,0,0
EP031959,wheat,november,2018,45, TS,20.2N,134.8W,1009,0,0
EP031959,wheat,december,2018,45, TS,20.2N,135.7W,1009,0,0
EP031959,wheat,january,2018,45, TS,20.2N,136.7W,1009,0,0
EP031959,wheat,february,2018,45, TS,20.3N,137.6W,1008,0,0
EP031959,wheat,march,2018,45, TS,20.4N,138.4W,1008,0,0
EP031959,wheat,april,2018,45, TS,20.5N,139.1W,1008,0,0
EP031959,wheat,may,2018,45, TS,20.6N,139.9W,1009,0,0
EP031959,wheat,june,2018,45, TS,20.6N,140.7W,1010,0,0
EP041959,wheat,july,2018,45, TS,16.3N,120.2W,1010,0,0
EP041959,wheat,august,2018,45, TS,16.3N,120.6W,1010,0,0
EP041959,wheat,september,2018,45, TS,16.3N,121.3W,1010,0,0
EP041959,wheat,october,2018,45, TS,16.4N,122.7W,1010,0,0
EP041959,jute,november,2018,45, TS,16.6N,124.0W,1010,0,0
EP041959,maize,december,2018,45, TS,17.1N,125.0W,1008,0,0
EP041959,maize,january,2018,45, TS,17.6N,125.9W,1008,0,0
EP041959,maize,february,2018,45, TS,18.0N,127.0W,1008,0,0
EP041959,maize,march,2018,45, TS,18.2N,128.1W,1008,0,0
EP041959,maize,april,2018,45, TS,18.2N,128.9W,1008,0,0
EP041959,maize,may,2018,45, TS,18.0N,129.6W,1008,0,0
EP041959,maize,june,2018,45, TS,17.7N,130.6W,1008,0,0
EP041959,jute,july,2018,45, TS,17.5N,131.6W,1007,0,0
EP041959,jute,august,2018,45, TS,17.4N,132.4W,1007,0,0
EP041959,jute,september,2018,45, TS,17.4N,133.3W,1007,0,0
EP051959,jute,october,2018,45, TS,12.5N,98.1W,1007,0,0
EP051959,jute,november,2018,45, TS,12.6N,98.6W,1008,0,0
EP051959,jute,december,2018,45, TS,12.8N,99.0W,1007,0,0
EP051959,jute,january,2018,45, TS,13.0N,99.5W,1007,0,0
EP051959,jute,february,2018,45, TS,13.2N,99.9W,1007,0,0
CP011959,jute,march,2018,60, TS,15.7N,141.2W,1007,0,0
CP011959,jute,april,2018,90, HU,15.8N,141.8W,1007,0,0
CP011959,jute,may,2018,100, HU,15.7N,142.9W,1007,0,0
CP011959,jute,june,2018,110, HU,15.6N,144.0W,1007,0,0
CP011959,jute,july,2018,120, HU,15.5N,144.9W,1007,0,0
CP011959,jute,august,2018,130, HU,15.3N,145.7W,1004,0,0
CP011959,jute,september,2018,120, HU,15.3N,146.7W,1002,50,50
CP011959,jute,october,2018,120, HU,15.4N,147.8W,1000,50,50
CP011959,jute,november,2018,120, HU,15.6N,148.6W,1000,50,50
CP011959,jute,december,2018,120, HU,15.9N,149.4W,1000,50,50
CP011959,jute,january,2018,120, HU,16.3N,150.4W,1000,50,50
CP011959,jute,february,2018,120, HU,16.6N,151.5W,994,60,60
CP011959,jute,march,2018,120, HU,16.7N,152.6W,980,70,70
CP011959,jute,april,2018,120, HU,17.0N,153.9W,973,80,80
CP011959,jute,may,2018,120, HU,17.1N,155.0W,970,90,90
CP011959,jute,june,2018,115, HU,17.3N,156.0W,978,80,80
CP011959,jute,july,2018,110, HU,17.7N,156.8W,979,80,80
CP011959,wheat,august,2018,110, HU,18.2N,157.7W,987,80,70
CP011959,wheat,september,2018,100, HU,18.7N,158.2W,992,80,60
CP011959,wheat,october,2018,100, HU,19.5N,158.5W,998,80,50
CP011959,wheat,november,2018,100, HU,20.3N,158.8W,1000,75,50
CP011959,wheat,december,2018,80, HU,21.0N,159.0W,1000,75,50
CP011959,wheat,january,2018,75, HU,21.8N,159.5W,1001,60,50
CP011959,wheat,february,2018,45, TS,22.4N,159.5W,1003,60,50
CP011959,wheat,march,2018,45, TS,22.9N,160.7W,1005,0,0
CP011959,wheat,april,2018,45, TS,23.0N,162.1W,1007,0,0
CP011959,wheat,may,2018,25, TD,23.2N,163.0W,1008,0,0
EP061959,wheat,june,2018,45, TS,25.5N,130.4W,1008,0,0
EP061959,wheat,july,2018,45, TS,25.8N,132.2W,1007,0,0
EP061959,wheat,august,2018,45, TS,26.2N,133.9W,1007,0,0
EP061959,wheat,september,2018,45, TS,26.5N,134.6W,1007,0,0
EP061959,wheat,october,2018,45, TS,26.9N,135.4W,1008,0,0
EP061959,wheat,november,2018,45, TS,26.5N,136.7W,1009,0,0
EP061959,wheat,december,2018,45, TS,25.6N,137.9W,1010,0,0
EP071959,wheat,january,2018,45, TS,19.3N,112.1W,1010,0,0
EP071959,wheat,february,2018,45, TS,19.7N,112.9W,1010,0,0
EP071959,wheat,march,2018,45, TS,20.1N,113.6W,1010,0,0
EP071959,wheat,april,2018,45, TS,20.5N,114.3W,1010,0,0
EP071959,wheat,may,2018,45, TS,21.2N,115.2W,1006,0,0
EP071959,wheat,june,2018,45, TS,21.9N,116.0W,1004,0,0
EP071959,wheat,july,2018,45, TS,22.4N,116.5W,1004,0,0
EP071959,wheat,august,2018,45, TS,23.0N,117.0W,1004,0,0
EP081959,wheat,september,2018,45, TS,18.1N,128.0W,1002,45,45
EP081959,wheat,october,2018,45, TS,18.2N,128.9W,1002,45,45
EP081959,jute,november,2018,45, TS,18.3N,129.8W,1002,45,45
EP081959,maize,december,2018,45, TS,18.4N,130.5W,1004,0,0
EP081959,maize,january,2018,45, TS,18.2N,131.2W,1005,0,0
EP081959,maize,february,2018,45, TS,17.7N,131.7W,1006,0,0
EP081959,maize,march,2018,45, TS,17.2N,132.2W,1007,0,0
EP081959,maize,april,2018,45, TS,16.7N,132.9W,1007,0,0
EP081959,maize,may,2018,45, TS,16.3N,133.6W,1007,0,0
EP091959,maize,june,2018,75, HU,13.2N,94.0W,1007,0,0
EP091959,jute,july,2018,75, HU,13.5N,95.5W,1009,0,0
EP091959,jute,august,2018,75, HU,13.8N,96.9W,1008,0,0
EP091959,jute,september,2018,75, HU,14.2N,98.4W,1007,0,0
EP091959,jute,october,2018,75, HU,14.7N,99.7W,1006,25,25
EP091959,jute,november,2018,75, HU,15.4N,100.7W,1000,30,30
EP091959,jute,december,2018,75, HU,16.1N,101.6W,994,40,40
EP091959,jute,january,2018,75, HU,17.1N,102.6W,992,40,40
EP091959,jute,february,2018,75, HU,17.9N,103.5W,985,60,60
EP091959,jute,march,2018,75, HU,18.0N,103.9W,965,80,80
EP091959,jute,april,2018,75, HU,18.0N,104.1W,970,80,80
EP091959,jute,may,2018,75, HU,18.0N,104.8W,970,80,80
EP091959,jute,june,2018,75, HU,18.0N,105.4W,975,80,80
EP091959,jute,july,2018,75, HU,18.1N,106.0W,980,90,100
EP091959,jute,august,2018,75, HU,18.3N,106.6W,982,90,100
EP091959,jute,september,2018,75, HU,18.5N,107.2W,988,90,100
EP091959,wheat,october,2018,75, HU,18.8N,107.7W,997,90,100
EP091959,wheat,november,2018,75, HU,19.2N,108.0W,1002,60,60
EP091959,wheat,december,2018,75, HU,19.6N,108.2W,1002,60,60
EP091959,wheat,january,2018,75, HU,20.1N,108.3W,1000,60,30
EP091959,wheat,february,2018,75, HU,20.9N,108.5W,1000,60,30
EP091959,wheat,march,2018,75, HU,21.9N,109.0W,1000,50,30
EP091959,wheat,april,2018,75, HU,22.9N,109.6W,1002,50,30
EP091959,wheat,may,2018,75, HU,24.0N,110.2W,1002,50,30
EP091959,wheat,june,2018,75, HU,25.0N,110.9W,1004,50,30
EP091959,wheat,july,2018,75, HU,25.6N,111.6W,1005,50,30
EP091959,wheat,august,2018,75, HU,26.0N,112.4W,1005,0,0
EP091959,wheat,september,2018,75, HU,26.8N,113.3W,1005,0,0
EP091959,wheat,october,2018,75, HU,27.9N,114.3W,1005,0,0
EP091959,wheat,november,2018,45, EX,29.6N,115.1W,1006,0,0
EP091959,wheat,december,2018,25, EX,31.8N,115.9W,1006,0,0
CP021959,wheat,january,2018,75, HU,20.0N,180.0W,1006,0,0
CP021959,jute,february,2018,120, HU,20.8N,179.5W,1006,0,0
CP021959,maize,march,2018,150, HU,22.2N,178.5W,1007,0,0
CP021959,maize,april,2018,120, HU,23.5N,178.1W,1007,0,0
CP021959,maize,may,2018,120, HU,24.9N,178.2W,1006,0,0
CP021959,maize,june,2018,120, HU,26.2N,179.1W,1005,0,0
CP021959,maize,july,2018,120, HU,26.9N,179.7W,1005,0,0
CP021959,maize,august,2018,100, HU,27.3N,178.7W,1004,0,50
CP021959,maize,september,2018,100, HU,27.7N,178.2W,1004,0,50
CP021959,jute,october,2018,100, HU,27.9N,178.0W,1003,0,50
CP021959,jute,november,2018,120, HU,28.1N,177.9W,1004,0,50
CP021959,jute,december,2018,90, HU,28.4N,178.0W,1004,0,50
CP021959,jute,january,2018,90, HU,29.2N,178.7W,1005,0,0
CP021959,jute,february,2018,80, HU,30.2N,179.3W,1005,0,0
CP021959,jute,march,2018,80, HU,31.2N,180.0W,1005,0,0
CP021959,jute,april,2018,60, TS,32.4N,179.6W,1005,0,0
CP021959,jute,may,2018,45, TS,33.5N,179.6W,1006,0,0
CP021959,jute,june,2018,45, TS,34.5N,179.8W,1007,0,0
EP101959,jute,july,2018,75, HU,16.0N,118.6W,1008,0,0
EP101959,jute,august,2018,75, HU,16.3N,119.5W,1008,0,0
EP101959,jute,september,2018,75, HU,16.7N,120.3W,1008,0,0
EP101959,jute,october,2018,75, HU,17.3N,120.9W,1008,0,0
EP101959,jute,november,2018,75, HU,18.0N,121.4W,1008,0,0
EP101959,jute,december,2018,75, HU,18.3N,121.6W,1008,0,0
EP101959,jute,january,2018,75, HU,18.7N,121.7W,1008,0,0
EP101959,jute,february,2018,75, HU,19.1N,121.8W,1008,0,0
EP101959,jute,march,2018,75, HU,19.6N,121.9W,1008,0,0
EP101959,jute,april,2018,75, HU,20.0N,121.9W,1008,0,0
EP101959,jute,may,2018,75, HU,20.5N,121.9W,1008,0,0
EP101959,jute,june,2018,75, HU,21.1N,121.9W,1008,0,0
EP101959,jute,july,2018,75, HU,21.7N,122.0W,1008,0,0
EP101959,jute,august,2018,70, HU,22.1N,122.4W,1008,0,0
EP101959,jute,september,2018,75, HU,22.2N,123.2W,1008,0,0
EP101959,jute,october,2018,75, HU,22.0N,124.2W,1008,0,0
EP101959,wheat,november,2018,75, HU,21.6N,125.2W,1008,0,0
EP101959,wheat,december,2018,75, HU,21.0N,126.3W,1008,0,0
EP101959,wheat,january,2018,75, HU,20.4N,127.3W,1008,0,0
CP031959,wheat,february,2018,45, TS,18.7N,146.0W,1008,0,0
CP031959,wheat,march,2018,45, TS,19.3N,147.2W,1008,0,0
CP031959,wheat,april,2018,45, TS,19.5N,148.5W,1008,0,0
CP031959,wheat,may,2018,45, TS,18.9N,149.6W,1008,0,0
CP031959,wheat,june,2018,60, TS,18.2N,150.7W,1008,0,0
CP031959,wheat,july,2018,45, TS,17.7N,151.3W,1007,0,0
CP031959,wheat,august,2018,45, TS,17.0N,152.0W,1007,0,0
EP111959,wheat,september,2018,45, TS,18.6N,111.5W,1006,0,0
EP111959,wheat,october,2018,45, TS,18.8N,110.8W,1005,0,50
EP111959,wheat,november,2018,45, TS,19.0N,110.1W,1003,40,60
EP111959,wheat,december,2018,45, TS,19.1N,109.5W,1002,40,40
EP111959,wheat,january,2018,45, TS,19.2N,108.9W,1002,40,40
EP111959,wheat,february,2018,45, TS,19.4N,108.4W,1004,0,40
EP111959,wheat,march,2018,45, TS,19.7N,107.9W,1004,0,40
EP111959,wheat,april,2018,45, TS,20.1N,107.7W,1005,0,0
EP111959,wheat,may,2018,45, TS,20.6N,107.6W,1004,0,40
EP121959,wheat,june,2018,40, TS,12.2N,95.1W,1001,60,60
EP121959,wheat,july,2018,45, TS,12.4N,95.7W,1000,60,60
EP121959,wheat,august,2018,50, TS,12.6N,96.5W,1000,60,60
EP121959,wheat,september,2018,55, TS,12.8N,97.3W,1000,30,30
EP121959,wheat,october,2018,60, TS,13.1N,98.2W,1000,30,30
EP121959,wheat,november,2018,70, HU,13.5N,99.2W,1000,-999,-999
EP121959,wheat,december,2018,75, HU,14.0N,100.0W,1006,0,0
EP121959,wheat,january,2018,75, HU,14.5N,100.8W,1005,0,0
EP121959,jute,february,2018,75, HU,15.0N,101.6W,1005,0,0
EP121959,maize,march,2018,80, HU,15.5N,102.2W,1004,0,0
EP121959,maize,april,2018,90, HU,16.0N,102.7W,1005,0,0
EP121959,maize,may,2018,95, HU,16.4N,103.3W,1005,0,0
EP121959,maize,june,2018,100, HU,16.7N,103.9W,1006,0,0
EP121959,maize,july,2018,105, HU,17.0N,104.5W,1007,0,0
EP121959,maize,august,2018,110, HU,17.2N,105.1W,1008,0,0
EP121959,maize,september,2018,115, HU,17.5N,105.4W,1009,0,0
EP121959,jute,october,2018,115, HU,17.8N,105.5W,1009,0,0
EP121959,jute,november,2018,115, HU,18.1N,105.4W,1009,0,0
EP121959,jute,december,2018,120, HU,18.4N,105.1W,1009,0,0
EP121959,jute,january,2018,120, HU,18.8N,104.7W,1009,0,0
EP121959,jute,february,2018,120, HU,19.1N,104.4W,1009,0,0
EP121959,jute,march,2018,70, HU,19.5N,103.9W,1009,0,0
EP121959,jute,april,2018,45, TS,20.1N,103.5W,1006,0,0
EP121959,jute,may,2018,25, TD,20.8N,103.3W,1006,0,0
EP011960,jute,june,2018,45, TS,13.7N,95.4W,1006,0,0
EP011960,jute,july,2018,45, TS,13.7N,96.1W,1006,0,0
EP011960,jute,august,2018,45, TS,13.7N,96.9W,1006,0,0
EP011960,jute,september,2018,45, TS,13.8N,97.9W,1007,0,0
EP011960,jute,october,2018,45, TS,14.0N,98.8W,1008,0,0
EP011960,jute,november,2018,45, TS,14.3N,100.0W,1008,0,0
EP011960,jute,december,2018,45, TS,14.7N,101.2W,1009,0,0
EP011960,jute,january,2018,45, TS,15.2N,102.4W,1006,0,0
EP011960,jute,february,2018,45, TS,15.6N,103.6W,1006,0,0
EP011960,jute,march,2018,45, TS,15.8N,104.6W,1008,0,0
EP011960,jute,april,2018,45, TS,16.0N,105.6W,1008,0,0
EP011960,jute,may,2018,45, TS,16.1N,106.5W,1008,0,0
EP011960,jute,june,2018,45, TS,16.2N,107.5W,1008,0,0
EP011960,jute,july,2018,45, TS,16.3N,108.6W,1009,0,0
EP011960,jute,august,2018,45, TS,16.4N,109.8W,1007,0,0
EP021960,jute,september,2018,45, TS,13.9N,102.6W,1007,0,0
EP021960,jute,october,2018,45, TS,14.3N,103.2W,1006,0,0
EP021960,wheat,november,2018,45, TS,14.7N,103.9W,1006,0,0
EP021960,wheat,december,2018,45, TS,15.0N,104.6W,1006,0,0
EP021960,wheat,january,2018,45, TS,15.4N,105.2W,1005,25,25
EP021960,wheat,february,2018,45, TS,16.0N,105.8W,1000,50,50
EP021960,wheat,march,2018,45, TS,16.8N,106.3W,997,50,50
EP021960,wheat,april,2018,45, TS,17.4N,106.7W,992,70,60
EP021960,wheat,may,2018,45, TS,18.0N,107.0W,987,80,60
EP021960,wheat,june,2018,45, TS,18.7N,107.0W,992,30,45
EP021960,wheat,july,2018,45, TS,19.4N,107.0W,997,30,30
EP021960,wheat,august,2018,45, TS,19.8N,107.2W,1000,30,30
EP021960,wheat,september,2018,45, TS,20.2N,107.5W,1005,0,30
EP021960,wheat,october,2018,45, TS,20.5N,107.8W,1005,0,30
EP021960,wheat,november,2018,45, TS,20.7N,108.2W,1005,0,30
EP021960,wheat,december,2018,45, TS,20.8N,108.9W,1005,0,30
EP021960,wheat,january,2018,45, TS,20.8N,109.7W,1006,0,0
EP031960,wheat,february,2018,75, HU,15.9N,103.3W,1008,0,0
EP031960,wheat,march,2018,75, HU,16.2N,104.1W,1010,0,0
EP031960,wheat,april,2018,75, HU,16.6N,104.9W,1010,0,0
EP031960,wheat,may,2018,75, HU,17.1N,105.5W,1010,0,0
EP031960,wheat,june,2018,75, HU,17.6N,106.2W,1010,0,0
EP031960,wheat,july,2018,75, HU,18.6N,107.9W,1010,0,0
EP031960,wheat,august,2018,75, HU,19.5N,109.6W,1010,0,0
EP031960,wheat,september,2018,75, HU,20.2N,110.8W,1010,0,0
EP031960,wheat,october,2018,75, HU,20.9N,112.1W,1010,0,0
EP031960,wheat,november,2018,75, HU,21.4N,113.3W,1010,0,0
EP031960,wheat,december,2018,50, TS,21.8N,114.6W,1010,0,0
EP031960,wheat,january,2018,50, TS,22.2N,116.0W,1010,0,0
EP041960,jute,february,2018,75, HU,15.0N,99.7W,1010,0,0
EP041960,maize,march,2018,75, HU,15.3N,100.9W,1010,0,0
EP041960,maize,april,2018,75, HU,15.7N,102.1W,1010,0,0
EP041960,maize,may,2018,75, HU,16.2N,103.2W,1010,0,0
EP041960,maize,june,2018,75, HU,16.9N,104.3W,1011,0,0
EP041960,maize,july,2018,75, HU,17.9N,105.5W,1011,0,0
EP041960,maize,august,2018,75, HU,19.0N,106.6W,1011,0,0
EP041960,maize,september,2018,50, TS,20.2N,107.5W,1011,0,0
EP041960,jute,october,2018,75, HU,21.5N,108.2W,1011,0,0
EP041960,jute,november,2018,75, HU,23.1N,108.9W,1011,0,0
EP041960,jute,december,2018,75, HU,24.7N,109.6W,1010,0,0
EP041960,jute,january,2018,75, EX,25.9N,110.2W,1009,0,0
EP041960,jute,february,2018,75, EX,26.9N,110.8W,1008,0,0
EP041960,jute,march,2018,75, EX,27.8N,111.6W,1008,0,0
EP041960,jute,april,2018,75, EX,28.7N,112.7W,1007,0,0
EP051960,jute,may,2018,75, HU,11.9N,91.2W,1007,0,0
EP051960,jute,june,2018,75, HU,12.8N,92.1W,1007,0,0
EP051960,jute,july,2018,75, HU,13.6N,93.1W,1007,0,0
EP051960,jute,august,2018,75, HU,14.2N,94.0W,1006,0,0
EP051960,jute,september,2018,75, HU,14.5N,94.9W,1006,0,0
EP051960,jute,october,2018,75, HU,14.6N,96.1W,1005,0,60
EP051960,jute,november,2018,75, HU,14.8N,97.2W,1004,0,90
EP051960,jute,december,2018,75, HU,15.0N,97.9W,1002,50,100
EP051960,wheat,january,2018,75, HU,15.2N,98.7W,999,50,100
EP051960,wheat,february,2018,75, HU,15.7N,100.3W,995,90,120
EP051960,wheat,march,2018,75, HU,16.1N,101.8W,996,90,120
EP051960,wheat,april,2018,75, HU,16.2N,102.9W,998,75,120
EP051960,wheat,may,2018,75, HU,16.1N,104.0W,1000,60,120
EP051960,wheat,june,2018,75, HU,16.1N,105.1W,1000,60,120
EP051960,wheat,july,2018,75, HU,16.2N,106.2W,1000,60,120
EP051960,wheat,august,2018,75, HU,16.4N,107.2W,1000,60,90
EP051960,wheat,september,2018,75, HU,16.9N,108.1W,1002,60,60
EP051960,wheat,october,2018,75, HU,17.5N,108.9W,1003,60,0
EP051960,wheat,november,2018,75, HU,18.1N,109.5W,1005,0,0
EP051960,wheat,december,2018,75, HU,18.8N,110.0W,1006,0,0
EP051960,wheat,january,2018,75, HU,19.1N,110.6W,1008,0,0
EP051960,wheat,february,2018,75, HU,19.1N,111.3W,1009,0,0
EP051960,wheat,march,2018,75, HU,19.0N,112.0W,1009,0,0
EP051960,wheat,april,2018,75, HU,18.9N,112.7W,1009,0,0
EP051960,jute,may,2018,75, HU,18.9N,113.4W,1009,0,0
EP051960,maize,june,2018,75, HU,18.7N,114.2W,1009,0,0
EP051960,maize,july,2018,75, HU,18.4N,115.0W,1009,0,0
EP051960,maize,august,2018,75, HU,18.2N,115.5W,1009,0,0
EP051960,maize,september,2018,75, HU,18.2N,116.1W,1009,0,0
EP051960,maize,october,2018,75, HU,18.5N,116.6W,1009,0,0
EP051960,maize,november,2018,75, HU,18.8N,117.0W,1009,0,0
EP051960,maize,december,2018,75, HU,19.1N,117.4W,1008,0,0
EP051960,jute,january,2018,75, HU,19.4N,117.6W,1007,0,0
EP051960,jute,february,2018,75, HU,20.1N,117.8W,1005,0,0
EP051960,jute,march,2018,75, HU,20.8N,117.8W,1004,0,0
EP051960,jute,april,2018,75, HU,21.4N,117.8W,1005,0,0
EP051960,jute,may,2018,75, HU,22.0N,117.9W,1005,0,0
EP051960,jute,june,2018,75, HU,22.6N,117.9W,1006,0,0
EP051960,jute,july,2018,75, HU,23.2N,118.0W,1007,0,0
EP051960,jute,august,2018,75, HU,23.7N,118.1W,1000,30,0
EP051960,jute,september,2018,75, HU,24.1N,118.3W,1000,30,0
EP051960,jute,october,2018,75, HU,24.8N,118.6W,997,45,45
EP051960,jute,november,2018,75, HU,25.5N,118.9W,995,45,60
EP051960,jute,december,2018,75, HU,26.0N,119.4W,994,45,60
EP051960,jute,january,2018,75, HU,26.5N,120.0W,991,45,60
EP051960,jute,february,2018,75, HU,27.0N,120.8W,984,45,60
EP051960,jute,march,2018,75, HU,27.5N,121.8W,977,60,60
EP061960,jute,april,2018,75, HU,12.0N,92.0W,970,60,60
EP061960,jute,may,2018,75, HU,12.3N,93.3W,965,60,60
EP061960,jute,june,2018,75, HU,12.6N,94.5W,950,75,60
EP061960,jute,july,2018,75, HU,12.8N,95.6W,950,75,60
EP061960,jute,august,2018,75, HU,13.0N,96.7W,949,80,65
EP061960,jute,september,2018,75, HU,13.4N,97.8W,950,80,65
EP061960,jute,october,2018,75, HU,13.8N,98.9W,953,80,60
EP061960,jute,november,2018,75, HU,13.9N,100.0W,955,80,60
EP061960,jute,december,2018,75, HU,14.1N,101.2W,958,90,70
EP061960,jute,january,2018,75, HU,15.2N,102.2W,958,90,70
EP061960,wheat,february,2018,75, HU,16.4N,102.9W,955,95,70
EP061960,wheat,march,2018,75, HU,16.9N,103.4W,957,120,70
EP061960,wheat,april,2018,75, HU,17.2N,104.0W,960,120,70
EP061960,wheat,may,2018,75, HU,17.1N,104.5W,970,135,50
EP061960,wheat,june,2018,75, HU,17.1N,104.9W,973,125,50
EP061960,wheat,july,2018,75, HU,17.3N,105.4W,978,90,50
EP061960,wheat,august,2018,75, HU,17.5N,106.0W,980,90,50
EP061960,wheat,september,2018,75, HU,17.6N,106.5W,993,80,60
EP061960,wheat,october,2018,75, HU,17.8N,107.1W,1003,50,25
EP061960,wheat,november,2018,75, HU,18.0N,107.6W,1006,50,25
EP061960,wheat,december,2018,75, HU,18.3N,108.1W,1007,50,25
EP061960,wheat,january,2018,75, HU,18.6N,108.7W,1008,0,0
EP061960,wheat,february,2018,75, HU,18.8N,109.3W,1009,0,0
EP071960,wheat,march,2018,75, HU,18.3N,105.2W,1004,0,0
EP071960,wheat,april,2018,75, HU,18.9N,106.0W,1003,30,30
EP071960,wheat,may,2018,75, HU,19.7N,106.6W,1003,30,30
EP071960,wheat,june,2018,75, HU,20.9N,107.1W,1003,20,45
EP071960,wheat,july,2018,75, HU,21.9N,107.3W,1001,20,45
EP071960,wheat,august,2018,75, EX,22.4N,107.3W,1002,20,45
EP071960,wheat,september,2018,75, EX,22.8N,107.2W,1002,20,45
EP071960,wheat,october,2018,45, EX,23.1N,107.1W,1003,20,45
EP071960,wheat,november,2018,25, EX,23.4N,107.0W,1004,30,25
EP011961,wheat,december,2018,75, HU,13.5N,100.0W,1005,30,25
EP011961,wheat,january,2018,75, HU,14.0N,100.8W,1005,0,0
EP011961,wheat,february,2018,75, HU,14.6N,101.4W,1005,0,0
EP011961,wheat,march,2018,75, HU,15.3N,101.7W,1005,0,0
EP011961,wheat,april,2018,75, HU,16.0N,101.9W,1005,0,0
EP011961,jute,may,2018,75, HU,16.8N,102.0W,1005,0,0
EP011961,maize,june,2018,75, HU,17.6N,102.0W,1005,0,0
EP011961,maize,july,2018,45, EX,18.7N,101.9W,1006,0,0
EP011961,maize,august,2018,35, EX,19.8N,101.7W,1007,0,0
EP011961,maize,september,2018,25, EX,20.5N,100.9W,1008,0,0
EP011961,maize,october,2018,25, LO,20.8N,99.3W,1008,0,0
EP021961,maize,november,2018,45, TS,16.7N,112.5W,1007,0,0
EP021961,maize,december,2018,45, TS,16.8N,112.8W,1006,0,0
EP021961,jute,january,2018,45, TS,16.8N,113.2W,1006,0,0
EP021961,jute,february,2018,45, TS,16.8N,113.7W,1004,0,0
EP021961,jute,march,2018,45, TS,16.7N,114.3W,1002,40,30
EP021961,jute,april,2018,45, TS,16.6N,115.0W,1000,40,30
EP021961,jute,may,2018,45, TS,16.6N,115.8W,997,40,30
EP021961,jute,june,2018,45, TS,16.5N,116.4W,997,40,30
EP021961,jute,july,2018,45, TS,16.3N,117.0W,997,40,40
EP031961,jute,august,2018,45, TS,16.7N,107.3W,996,40,40
EP031961,jute,september,2018,45, TS,16.7N,107.7W,995,40,40
EP031961,jute,october,2018,45, TS,16.6N,108.2W,994,40,50
EP031961,jute,november,2018,45, TS,16.5N,108.8W,994,40,50
EP031961,jute,december,2018,45, TS,16.4N,109.5W,994,50,50
EP031961,jute,january,2018,45, TS,16.3N,110.1W,993,60,60
EP031961,jute,february,2018,45, TS,16.2N,110.7W,991,60,75
EP041961,jute,march,2018,45, TS,14.3N,98.0W,988,75,90
EP041961,jute,april,2018,45, TS,14.7N,99.8W,983,90,90
EP041961,jute,may,2018,45, TS,15.1N,101.5W,978,105,90
EP041961,jute,june,2018,45, TS,15.6N,103.1W,975,120,100
EP041961,jute,july,2018,45, TS,16.1N,104.8W,972,120,100
EP041961,jute,august,2018,45, TS,16.6N,106.4W,972,120,100
EP041961,jute,september,2018,45, TS,17.1N,108.1W,973,-999,-999
EP041961,jute,october,2018,45, TS,17.9N,109.7W,975,100,100
EP041961,jute,november,2018,45, TS,18.6N,111.3W,980,100,90
EP041961,jute,february,2018,45, TS,18.9N,112.3W,983,90,90
EP041961,jute,march,2018,45, TS,19.1N,113.4W,986,60,75
EP041961,wheat,april,2018,45, TS,19.2N,114.9W,990,50,50
EP041961,wheat,may,2018,45, TS,19.4N,116.3W,1002,0,0
EP041961,wheat,june,2018,45, TS,19.7N,117.0W,1007,0,0
EP041961,wheat,july,2018,45, TS,20.1N,117.7W,1006,0,0
EP041961,wheat,august,2018,45, TS,20.9N,118.7W,1005,0,0
EP041961,wheat,september,2018,45, TS,21.9N,119.6W,1002,40,0
EP041961,wheat,october,2018,45, TS,23.0N,120.3W,997,40,30
EP041961,wheat,november,2018,45, TS,24.3N,120.7W,994,50,50
EP051961,wheat,december,2015,45, TS,17.3N,115.8W,991,60,60
EP051961,wheat,january,2015,45, TS,17.2N,116.4W,987,75,65
EP051961,wheat,february,2015,45, TS,17.2N,117.0W,987,75,65
EP051961,wheat,march,2015,45, TS,17.4N,118.0W,986,75,65
EP051961,wheat,april,2015,45, TS,17.7N,119.0W,985,75,65
EP051961,wheat,may,2015,45, TS,17.8N,119.5W,984,75,65
EP051961,wheat,june,2015,45, TS,17.9N,119.9W,984,75,65
EP061961,wheat,july,2015,45, TS,17.3N,112.1W,987,75,65
EP061961,wheat,august,2015,45, TS,17.8N,112.5W,990,75,45
EP061961,wheat,september,2015,45, TS,18.4N,112.8W,994,75,45
EP061961,wheat,october,2015,45, TS,18.9N,113.0W,997,60,45
